date,iv_30d_atm,iv_3m_atm
2022-06-28,25.7526,24.8805
2022-06-29,26.0459,24.8866
2022-06-30,26.4412,25.4747
2022-07-01,24.5228,24.6751
2022-07-05,25.7407,24.8356
2022-07-06,25.1531,24.5388
2022-07-07,24.1714,23.989
2022-07-08,22.2596,23.3811
2022-07-11,24.1865,24.2096
2022-07-12,25.0988,24.6324
2022-07-13,25.1142,24.6574
2022-07-14,24.5619,24.6327
2022-07-15,21.876,23.1939
2022-07-18,23.2229,23.712
2022-07-19,22.294,22.4715
2022-07-20,22.4696,22.94
2022-07-21,21.0182,22.2966
2022-07-22,20.2116,22.1716
2022-07-25,21.4892,22.3489
2022-07-26,22.3467,22.6259
2022-07-27,20.7318,21.6048
2022-07-28,19.3572,20.5619
2022-07-29,18.4823,20.312
2022-08-01,20.1441,21.2531
2022-08-02,21.4184,22.0699
2022-08-03,19.5934,20.9517
2022-08-04,19.1662,20.9566
2022-08-05,18.2569,20.8473
2022-08-08,18.5656,21.1065
2022-08-09,19.2279,21.4056
2022-08-10,17.437,20.1171
2022-08-11,17.6629,20.2619
2022-08-12,16.2466,19.6609
2022-08-15,17.459,19.959
2022-08-16,17.6483,19.9775
2022-08-17,17.9464,20.2815
2022-08-18,17.8227,20.0166
2022-08-19,17.9928,21.035
2022-08-22,21.2034,22.4226
2022-08-23,21.8731,22.5381
2022-08-24,20.6413,21.5364
2022-08-25,19.8255,20.9219
2022-08-26,22.7542,23.249
2022-08-29,23.1973,23.1977
2022-08-30,23.8591,23.543
2022-08-31,23.3166,23.2894
2022-09-01,22.9246,23.099
2022-09-02,22.8369,23.299
2022-09-06,24.2845,24.1701
2022-09-07,22.1996,22.9211
2022-09-08,21.304,22.2661
2022-09-09,19.8277,21.7216
2022-09-12,21.2823,22.0822
2022-09-13,24.2304,24.1233
2022-09-14,23.5814,23.7151
2022-09-15,24.7445,24.5293
2022-09-16,24.3264,24.4388
2022-09-19,24.15,23.9801
2022-09-20,47.2841,24.762
2022-09-21,26.6538,25.5903
2022-09-22,25.8115,24.9414
2022-09-23,27.0307,26.1543
2022-09-26,29.4395,27.4697
2022-09-27,29.2547,27.2376
2022-09-28,27.6012,26.2922
2022-09-29,28.435,26.9026
2022-09-30,28.0805,26.9865
2022-10-03,27.2772,25.8377
2022-10-04,25.941,24.9919
2022-10-05,26.1087,25.0718
2022-10-06,27.1456,25.9618
2022-10-07,27.5972,26.8077
2022-10-10,29.6726,27.616
2022-10-11,30.7849,28.0081
2022-10-12,30.7952,27.9359
2022-10-13,29.3556,27.2296
2022-10-14,29.317,27.5432
2022-10-17,28.9904,27.0733
2022-10-18,28.1982,26.3606
2022-10-19,28.2744,26.6674
2022-10-20,27.8021,26.771
2022-10-21,27.5204,26.5534
2022-10-24,27.818,26.4261
2022-10-25,26.4561,25.6108
2022-10-26,25.4943,24.893
2022-10-27,28.0398,25.1096
2022-10-28,23.8927,24.098
2022-10-31,24.249,24.0767
2022-11-01,24.3987,24.1171
2022-11-02,24.7331,24.6363
2022-11-03,24.3604,24.5879
2022-11-04,23.2013,23.6654
2022-11-07,23.0661,23.5999
2022-11-08,23.8193,24.1316
2022-11-09,24.6988,25.0633
2022-11-10,21.9849,23.3817
2022-11-11,20.0119,22.8252
2022-11-14,22.38,22.8277
2022-11-15,22.9228,22.8177
2022-11-16,22.4134,22.4565
2022-11-17,22.2188,22.6466
2022-11-18,21.4849,22.4492
2022-11-21,21.0486,22.0569
2022-11-22,19.9815,21.2908
2022-11-23,18.9834,20.7551
2022-11-25,18.4308,20.5493
2022-11-28,20.1084,21.8274
2022-11-29,20.351,22.0316
2022-11-30,19.1088,20.8435
2022-12-01,18.5111,20.4072
2022-12-02,17.3099,20.2567
2022-12-05,19.2299,21.299
2022-12-06,20.8216,22.0651
2022-12-07,21.2307,22.542
2022-12-08,20.2327,22.0026
2022-12-09,20.702,22.7469
2022-12-12,22.5613,22.7416
2022-12-13,21.0459,21.5095
2022-12-14,19.5888,20.9445
2022-12-15,20.7951,22.4632
2022-12-16,20.5091,22.7602
2022-12-19,20.7507,22.7261
2022-12-20,20.33,22.3071
2022-12-21,18.9625,21.4968
2022-12-22,20.5971,22.6007
2022-12-23,19.3767,22.166
2022-12-27,20.68,22.6797
2022-12-28,21.1654,22.9019
2022-12-29,19.9795,22.161
2022-12-30,19.8363,22.2735
2023-01-03,22.2373,22.6245
2023-01-04,21.0721,21.761
2023-01-05,21.3511,21.9935
2023-01-06,19.6085,20.8277
2023-01-09,20.853,21.4161
2023-01-10,19.5005,20.2742
2023-01-11,19.6789,20.2046
2023-01-12,17.125,19.0145
2023-01-13,16.2148,18.3533
2023-01-17,17.8411,18.5508
2023-01-18,18.7424,19.3623
2023-01-19,19.0451,19.6331
2023-01-20,18.1755,18.8535
2023-01-23,17.7029,18.4668
2023-01-24,17.3352,17.9097
2023-01-25,17.2212,17.8642
2023-01-26,16.7581,17.4975
2023-01-27,16.2399,17.1608
2023-01-30,17.9981,18.0518
2023-01-31,17.2262,17.5174
2023-02-01,15.8001,16.868
2023-02-02,16.0734,17.1862
2023-02-03,16.1984,17.2906
2023-02-06,16.8578,18.0947
2023-02-07,16.0662,17.522
2023-02-08,17.2247,18.4644
2023-02-09,18.5162,19.2379
2023-02-10,18.9272,19.2682
2023-02-13,17.5012,18.4594
2023-02-14,17.2803,17.8175
2023-02-15,16.6926,17.5201
2023-02-16,18.0401,18.3912
2023-02-17,17.7646,18.4361
2023-02-21,19.9822,20.1939
2023-02-22,20.4891,19.5402
2023-02-23,19.6489,18.9552
2023-02-24,20.3915,19.7421
2023-02-27,19.3382,19.1629
2023-02-28,19.152,18.8607
2023-03-01,19.3043,18.9451
2023-03-02,18.4369,18.5409
2023-03-03,16.6723,17.6387
2023-03-06,17.2851,17.8599
2023-03-07,18.2608,18.4084
2023-03-08,17.944,18.0502
2023-03-09,20.6172,19.9768
2023-03-10,21.7241,21.3627
2023-03-13,23.8981,22.1894
2023-03-14,21.1449,20.6628
2023-03-15,22.8676,22.1124
2023-03-16,19.7669,20.2964
2023-03-17,22.1144,22.3707
2023-03-20,21.1584,21.2993
2023-03-21,19.1731,19.6983
2023-03-22,20.3187,20.63
2023-03-23,20.1137,20.8121
2023-03-24,19.2177,20.3652
2023-03-27,18.7008,19.53
2023-03-28,18.4406,19.2204
2023-03-29,17.5432,18.5297
2023-03-30,16.6401,18.4219
2023-03-31,16.1835,18.0932
2023-04-03,16.2059,17.3533
2023-04-04,16.8274,17.9891
2023-04-05,17.4239,18.3655
2023-04-06,16.5633,17.6124
2023-04-10,17.0102,17.9245
2023-04-11,17.1844,17.8433
2023-04-12,17.1815,17.8428
2023-04-13,15.6557,16.9945
2023-04-14,14.7274,16.4839
2023-04-17,14.5533,15.9726
2023-04-18,14.3679,15.8828
2023-04-19,14.2154,15.9656
2023-04-20,14.7198,16.4488
2023-04-21,14.2804,16.2719
2023-04-24,14.3665,16.4379
2023-04-25,16.5229,17.7859
2023-04-26,16.7925,17.8859
2023-04-27,14.5092,16.2405
2023-04-28,12.9987,15.5698
2023-05-01,13.4277,15.9107
2023-05-02,15.3795,16.8694
2023-05-03,15.8864,17.5133
2023-05-04,17.3577,18.6165
2023-05-05,14.3024,17.0012
2023-05-08,14.3474,16.6986
2023-05-09,15.178,17.055
2023-05-10,14.1705,16.78
2023-05-11,14.015,16.6823
2023-05-12,13.7536,16.5856
2023-05-15,14.1506,15.9822
2023-05-16,15.2766,16.7606
2023-05-17,13.86,15.6121
2023-05-18,12.9812,14.7796
2023-05-19,13.6372,15.6044
2023-05-22,13.7823,15.6443
2023-05-23,15.1939,16.3671
2023-05-24,16.5956,17.2195
2023-05-25,15.3292,16.545
2023-05-26,14.0623,15.8918
2023-05-30,14.0661,15.4986
2023-05-31,14.4617,16.029
2023-06-01,12.5162,14.8008
2023-06-02,11.3713,13.7033
2023-06-05,11.8747,14.2256
2023-06-06,11.0217,13.43
2023-06-07,11.0462,13.1329
2023-06-08,11.0809,13.3556
2023-06-09,10.7294,13.1082
2023-06-12,11.7802,13.3344
2023-06-13,11.5304,13.1129
2023-06-14,11.427,13.0633
2023-06-15,11.8243,13.4635
2023-06-16,11.2765,13.1428
2023-06-20,11.8085,13.8182
2023-06-21,11.3275,13.5738
2023-06-22,10.8919,13.3978
2023-06-23,11.0289,13.5058
2023-06-26,11.7095,13.5965
2023-06-27,11.3369,13.0019
2023-06-28,11.6242,12.4822
2023-06-29,11.2869,12.8163
2023-06-30,10.9347,12.409
2023-07-03,10.8936,12.648
2023-07-05,11.5229,13.1067
2023-07-06,12.5912,13.927
2023-07-07,12.0913,13.6531
2023-07-10,12.1139,13.4171
2023-07-11,11.8109,13.1163
2023-07-12,10.9621,12.4455
2023-07-13,10.9344,12.3464
2023-07-14,10.9735,12.3223
2023-07-17,10.8076,12.3733
2023-07-18,10.8375,12.3874
2023-07-19,11.1981,12.7688
2023-07-20,11.4389,12.6914
2023-07-21,11.0537,12.717
2023-07-24,11.0082,12.3324
2023-07-25,11.16,12.6046
2023-07-26,10.7197,12.2891
2023-07-27,11.5362,13.0171
2023-07-28,10.9952,12.5736
2023-07-31,10.9804,12.7347
2023-08-01,11.38,12.7693
2023-08-02,13.0006,14.1881
2023-08-03,12.9087,14.2774
2023-08-04,13.8789,14.8155
2023-08-07,12.6254,14.0638
2023-08-08,13.0442,14.1951
2023-08-09,13.4974,14.2519
2023-08-10,13.5141,14.4254
2023-08-11,12.8756,14.084
2023-08-14,12.5829,13.9764
2023-08-15,13.921,14.7043
2023-08-16,14.6164,15.3781
2023-08-17,15.5414,16.027
2023-08-18,14.98,15.4732
2023-08-21,14.5905,15.1993
2023-08-22,14.6638,15.1765
2023-08-23,13.8565,14.7841
2023-08-24,14.975,15.4524
2023-08-25,13.684,14.5354
2023-08-28,12.9326,13.9913
2023-08-29,12.1675,13.4622
2023-08-30,11.6976,13.236
2023-08-31,11.5426,13.1292
2023-09-01,11.2186,13.0559
2023-09-05,11.492,13.3017
2023-09-06,12.0823,13.4588
2023-09-07,12.3104,13.6485
2023-09-08,11.7293,13.4744
2023-09-11,11.2508,13.0905
2023-09-12,11.9129,13.1327
2023-09-13,11.3352,12.8248
2023-09-14,10.4165,12.3344
2023-09-15,11.5418,13.1158
2023-09-18,11.5452,13.2609
2023-09-19,11.8864,13.0837
2023-09-20,12.9775,13.8945
2023-09-21,14.9298,15.1639
2023-09-22,14.9176,15.4077
2023-09-25,14.3911,15.1536
2023-09-26,15.9119,16.5291
2023-09-27,15.7562,16.1871
2023-09-28,15.0679,15.7089
2023-09-29,15.3679,15.8479
2023-10-02,15.5428,15.706
2023-10-03,17.13,17.3689
2023-10-04,16.2837,16.6709
2023-10-05,16.2691,16.7157
2023-10-06,15.4853,16.1343
2023-10-09,15.0924,15.9119
2023-10-10,14.3198,15.155
2023-10-11,13.6572,14.8406
2023-10-12,14.1914,15.2108
2023-10-13,15.9854,16.6937
2023-10-16,14.1891,15.315
2023-10-17,14.6812,15.5519
2023-10-18,16.2221,16.8799
2023-10-19,17.935,17.9064
2023-10-20,18.5484,18.5156
2023-10-23,17.4658,17.6272
2023-10-24,16.2727,16.8584
2023-10-25,17.7911,17.9317
2023-10-26,18.2733,18.5981
2023-10-27,18.9809,19.0089
2023-10-30,17.3454,17.9833
2023-10-31,16.0348,16.7867
2023-11-01,14.9543,16.111
2023-11-02,13.6592,15.1203
2023-11-03,12.934,14.5949
2023-11-06,12.427,14.3312
2023-11-07,12.4213,13.9253
2023-11-08,12.365,14.0383
2023-11-09,13.1896,14.6459
2023-11-10,12.0225,13.6574
2023-11-13,12.7394,13.8736
2023-11-14,11.7373,12.9425
2023-11-15,11.786,13.3303
2023-11-16,11.463,12.8335
2023-11-17,11.5041,12.8793
2023-11-20,10.877,12.7894
2023-11-21,11.0204,12.7931
2023-11-22,10.6954,12.7143
2023-11-24,10.2114,12.1497
2023-11-27,10.3585,12.5369
2023-11-28,10.3896,12.6589
2023-11-29,10.787,12.8743
2023-11-30,10.8794,12.6698
2023-12-01,11.0013,12.5841
2023-12-04,11.1675,12.9435
2023-12-05,11.3586,12.7891
2023-12-06,11.6502,13.4855
2023-12-07,11.7701,13.377
2023-12-08,11.2158,13.0516
2023-12-11,11.0764,12.7502
2023-12-12,10.3307,12.4645
2023-12-13,10.507,12.0633
2023-12-14,10.4708,12.0108
2023-12-15,10.6437,12.3765
2023-12-18,11.0687,12.5148
2023-12-19,10.9846,12.9342
2023-12-20,12.0136,13.3063
2023-12-21,12.1138,13.3964
2023-12-22,11.9873,13.3198
2023-12-26,11.2624,13.1644
2023-12-27,11.0075,12.6241
2023-12-28,10.8619,12.7572
2023-12-29,11.0134,12.7389
2024-01-02,11.5823,12.6925
2024-01-03,12.2615,13.2469
2024-01-04,12.4303,13.4913
2024-01-05,11.8826,12.9971
2024-01-08,11.1165,12.5123
2024-01-09,10.8856,12.2392
2024-01-10,10.8865,12.244
2024-01-11,10.7039,12.1667
2024-01-12,10.8509,12.2002
2024-01-16,11.3825,12.6126
2024-01-17,12.1765,13.2044
2024-01-18,11.7373,12.8037
2024-01-19,11.0144,12.0194
2024-01-22,10.8296,11.7943
2024-01-23,10.3324,11.6763
2024-01-24,10.7497,11.7623
2024-01-25,10.9878,11.9317
2024-01-26,10.9179,11.8472
2024-01-29,11.0114,11.9845
2024-01-30,10.9149,11.9396
2024-01-31,11.8658,12.7422
2024-02-01,11.17,12.0117
2024-02-02,11.1722,12.3161
2024-02-05,10.8512,12.1481
2024-02-06,10.4581,11.8126
2024-02-07,10.4681,11.9253
2024-02-08,10.5763,11.8175
2024-02-09,10.7463,12.1231
2024-02-12,11.1751,12.4173
2024-02-13,12.0719,13.1146
2024-02-14,11.4584,12.5285
2024-02-15,11.32,12.1892
2024-02-16,11.657,12.4447
2024-02-20,12.2257,12.812
2024-02-21,12.2285,12.7335
2024-02-22,11.6592,12.3303
2024-02-23,11.1408,12.0641
2024-02-26,10.8992,11.994
2024-02-27,10.7014,11.9999
2024-02-28,11.0051,11.9424
2024-02-29,10.7036,11.7728
2024-03-01,10.793,12.292
2024-03-04,11.0026,12.2442
2024-03-05,11.9206,12.7202
2024-03-06,12.1491,13.0388
2024-03-07,12.1806,13.1327
2024-03-08,12.427,13.1374
2024-03-11,12.6757,13.4285
2024-03-12,11.5693,12.7503
2024-03-13,11.5163,12.6892
2024-03-14,11.9899,13.085
2024-03-15,12.6178,13.4202
2024-03-18,12.1471,13.2027
2024-03-19,11.7041,12.9063
2024-03-20,11.0382,12.6682
2024-03-21,10.9838,12.265
2024-03-22,11.0521,12.5844
2024-03-25,10.9575,12.5371
2024-03-26,11.1933,12.3649
2024-03-27,10.5346,12.318
2024-03-28,10.7534,12.3823
2024-04-01,11.0919,12.5255
2024-04-02,12.1621,13.0862
2024-04-03,12.4184,12.9151
2024-04-04,13.6615,14.1169
2024-04-05,13.5314,14.0007
2024-04-08,12.6262,13.556
2024-04-09,12.5903,13.5355
2024-04-10,13.2101,14.1046
2024-04-11,12.6817,13.4298
2024-04-12,14.697,15.0376
2024-04-15,16.2635,16.0588
2024-04-16,15.7397,15.5685
2024-04-17,15.7546,15.6759
2024-04-18,15.646,15.6712
2024-04-19,16.1569,16.0387
2024-04-22,14.3807,14.8478
2024-04-23,13.5061,13.9701
2024-04-24,13.7774,14.0289
2024-04-25,13.3333,13.8105
2024-04-26,13.0528,13.6245
2024-04-29,12.5181,13.4269
2024-04-30,13.8187,14.1653
2024-05-01,13.729,14.1243
2024-05-02,13.428,13.943
2024-05-03,11.8588,12.7512
2024-05-06,11.8311,12.853
2024-05-07,11.6032,12.7154
2024-05-08,11.2966,12.3246
2024-05-09,11.1581,12.4007
2024-05-10,10.6786,11.9895
2024-05-13,12.0098,12.5079
2024-05-14,11.5775,12.0104
2024-05-15,10.525,11.3937
2024-05-16,10.5202,11.557
2024-05-17,10.2761,11.4653
2024-05-20,10.1176,11.2725
2024-05-21,9.9364,11.0765
2024-05-22,10.3441,11.3202
2024-05-23,10.7104,11.7262
2024-05-24,9.9716,11.4304
2024-05-28,10.3518,11.5236
2024-05-29,11.5393,11.9998
2024-05-30,11.963,12.2849
2024-05-31,11.0944,11.8339
2024-06-03,11.0017,11.8097
2024-06-04,11.467,12.0657
2024-06-05,11.0548,11.7904
2024-06-06,11.1098,11.8067
2024-06-07,10.8958,11.7952
2024-06-10,10.8802,11.9696
2024-06-11,11.2533,11.9802
2024-06-12,10.225,11.4942
2024-06-13,10.1317,11.5608
2024-06-14,10.7348,11.9236
2024-06-17,10.6301,11.939
2024-06-18,10.6496,12.1554
2024-06-20,10.9855,12.3259
2024-06-21,11.0103,12.3371
2024-06-24,10.9869,12.4773
2024-06-25,10.6062,12.0356
2024-06-26,10.6414,12.1689
2024-06-27,10.4629,11.9868
2024-06-28,10.5597,12.0414
2024-07-01,10.1487,11.6055
2024-07-02,10.1175,11.3872
2024-07-03,10.1655,11.5798
2024-07-05,10.1574,11.658
2024-07-08,9.8845,11.4396
2024-07-09,10.107,11.6985
2024-07-10,10.2949,11.6819
2024-07-11,10.4791,11.9136
2024-07-12,10.0306,11.6714
2024-07-15,10.6438,12.0338
2024-07-16,10.5332,11.9949
2024-07-17,11.6801,12.5986
2024-07-18,12.6955,13.3347
2024-07-19,13.5963,13.8646
2024-07-22,12.098,12.7965
2024-07-23,12.2731,13.0171
2024-07-24,14.7755,14.7683
2024-07-25,15.5143,15.139
2024-07-26,14.0927,14.1555
2024-07-29,14.2157,14.201
2024-07-30,15.1775,14.9552
2024-07-31,14.1274,14.1256
2024-08-01,15.9641,15.6245
2024-08-02,19.3195,18.33
2024-08-05,27.8151,24.3606
2024-08-06,21.7542,19.9309
2024-08-07,22.1334,20.1928
2024-08-08,19.238,18.1941
2024-08-09,17.1816,16.6685
2024-08-12,16.775,16.523
2024-08-13,14.9918,15.4478
2024-08-14,13.5358,14.4644
2024-08-15,12.5531,13.9963
2024-08-16,12.4049,14.1318
2024-08-19,11.9687,13.7195
2024-08-20,12.7889,14.0241
2024-08-21,13.0332,14.1553
2024-08-22,13.9996,14.7305
2024-08-23,12.7702,14.066
2024-08-26,12.6421,13.8818
2024-08-27,12.2917,13.9847
2024-08-28,13.5694,14.4084
2024-08-29,12.4731,13.7817
2024-08-30,11.7225,13.5951
2024-09-03,14.8471,15.9906
2024-09-04,16.0944,16.8155
2024-09-05,15.7244,16.339
2024-09-06,18.0168,17.795
2024-09-09,15.8497,16.4801
2024-09-10,15.6565,16.3865
2024-09-11,14.5234,15.5649
2024-09-12,13.9492,15.3625
2024-09-13,13.4329,15.042
2024-09-16,13.4264,15.3162
2024-09-17,13.5839,15.4207
2024-09-18,13.9304,15.5656
2024-09-19,12.2828,14.4254
2024-09-20,12.1879,14.3941
2024-09-23,11.6626,14.0682
2024-09-24,11.3992,14.1052
2024-09-25,11.6067,14.2033
2024-09-26,11.7223,14.52
2024-09-27,12.7271,15.2659
2024-09-30,12.2268,14.6386
2024-10-01,14.3947,15.874
2024-10-02,14.2048,15.7232
2024-10-03,14.9113,16.3146
2024-10-04,13.5176,15.3763
2024-10-07,17.4964,16.5431
2024-10-08,16.3939,15.7381
2024-10-09,15.871,15.3009
2024-10-10,15.999,15.5992
2024-10-11,15.724,15.2223
2024-10-14,14.8067,14.5585
2024-10-15,15.3984,15.1143
2024-10-16,14.9113,14.9735
2024-10-17,14.5492,14.5617
2024-10-18,14.0991,14.2948
2024-10-21,14.333,14.2662
2024-10-22,14.4395,14.4463
2024-10-23,15.5247,15.1445
2024-10-24,15.5835,15.1431
2024-10-25,16.3471,15.6884
2024-10-28,15.5592,15.0942
2024-10-29,15.4092,15.0202
2024-10-30,16.2214,15.4448
2024-10-31,18.4116,16.8746
2024-11-01,17.8996,16.5375
2024-11-04,17.4484,16.2762
2024-11-05,16.0024,15.1458
2024-11-06,12.5214,13.4182
2024-11-07,11.898,13.0742
2024-11-08,11.7689,13.1801
2024-11-11,11.7419,13.0892
2024-11-12,11.7187,13.1344
2024-11-13,11.4012,12.9443
2024-11-14,11.3798,12.9532
2024-11-15,12.9434,13.9903
2024-11-18,12.6241,13.6612
2024-11-19,13.0663,13.7772
2024-11-20,13.6455,14.1502
2024-11-21,13.2095,13.8582
2024-11-22,11.978,13.2847
2024-11-25,10.9713,12.7832
2024-11-26,10.5146,12.6413
2024-11-27,10.5769,12.5928
2024-11-29,10.2388,12.4201
2024-12-02,10.061,12.3945
2024-12-03,9.9597,12.2296
2024-12-04,9.8481,12.2789
2024-12-05,9.9975,12.6197
2024-12-06,9.6533,12.4799
2024-12-09,10.6175,13.0483
2024-12-10,10.8436,13.1146
2024-12-11,10.3761,13.0526
2024-12-12,10.8146,13.4511
2024-12-13,10.3692,12.9713
2024-12-16,11.102,13.3925
2024-12-17,11.9644,14.0466
2024-12-18,18.7325,17.4612
2024-12-19,17.8324,17.3593
2024-12-20,14.9707,15.5532
2024-12-23,13.4386,14.3712
2024-12-24,11.0594,12.9909
2024-12-26,11.3967,13.1411
2024-12-27,12.6833,13.7122
2024-12-30,14.0057,14.6024
2024-12-31,14.1064,14.3588
2025-01-02,14.7548,14.8835
2025-01-03,13.451,14.0887
2025-01-06,12.9504,13.6641
2025-01-07,14.8915,14.918
2025-01-08,14.6408,14.6098
2025-01-10,16.213,16.0609
2025-01-13,15.502,15.5036
2025-01-14,15.4062,15.1833
2025-01-15,13.1737,13.7724
2025-01-16,13.3502,13.8092
2025-01-17,13.1925,13.4659
2025-01-21,11.7887,12.8233
2025-01-22,11.5453,12.7668
2025-01-23,11.4685,12.7654
2025-01-24,11.6212,13.0138
2025-01-27,13.7964,14.1338
2025-01-28,12.9052,13.5412
2025-01-29,13.1884,13.5328
2025-01-30,12.5223,13.043
2025-01-31,13.3832,13.5216
2025-02-03,14.9768,14.4599
2025-02-04,13.7191,14.0129
2025-02-05,12.5593,13.247
2025-02-06,12.2793,13.4576
2025-02-07,13.2093,13.7394
2025-02-10,12.1883,13.2292
2025-02-11,11.9594,13.1725
2025-02-12,12.8288,13.6507
2025-02-13,11.8625,13.3425
2025-02-14,11.4887,13.0875
2025-02-18,11.1641,12.9824
2025-02-19,11.2284,12.8718
2025-02-20,11.4295,13.1584
2025-02-21,14.1017,14.4918
2025-02-24,14.8249,14.5647
2025-02-25,15.2395,14.8731
2025-02-26,15.5049,15.132
2025-02-27,17.5257,16.3407
2025-02-28,15.6861,15.5253
2025-03-03,17.8074,17.0087
2025-03-04,19.0045,17.8407
2025-03-05,18.0803,16.8146
2025-03-06,20.9559,18.8688
2025-03-07,19.7803,18.0592
2025-03-10,22.6257,20.2532
2025-03-11,22.712,20.3993
2025-03-12,20.9572,19.3249
2025-03-13,21.8212,19.8724
2025-03-14,19.2139,18.2031
2025-03-17,17.595,17.4254
2025-03-18,18.8917,18.2624
2025-03-19,17.2995,17.1221
2025-03-20,17.2854,16.966
2025-03-21,17.0213,16.8973
2025-03-24,14.9595,15.5489
2025-03-25,14.5628,15.3343
2025-03-26,15.859,16.3444
2025-03-27,16.3945,16.7001
2025-03-28,19.1713,18.5167
2025-03-31,18.7432,18.2545
2025-04-01,18.5288,18.0329
2025-04-02,18.3069,17.7464
2025-04-03,25.4074,22.9114
2025-04-04,37.4669,30.0992
2025-04-07,38.5989,30.5111
2025-04-08,42.3244,32.8094
2025-04-09,26.8417,24.3205
2025-04-10,35.0667,29.2856
2025-04-11,32.4952,27.9852
2025-04-14,26.0863,24.3632
2025-04-15,24.9285,23.9381
2025-04-16,27.8748,25.9527
2025-04-17,25.9903,24.7179
2025-04-21,28.7877,26.5301
2025-04-22,26.2851,24.8913
2025-04-23,24.5363,23.8908
2025-04-24,22.5749,22.0446
2025-04-25,21.4339,21.5775
2025-04-28,21.4111,21.6456
2025-04-29,20.6117,21.1769
2025-04-30,21.0428,21.7911
2025-05-01,21.187,21.7681
2025-05-02,19.0721,20.039
2025-05-05,19.4991,20.6061
2025-05-06,20.9148,21.3962
2025-05-07,20.0386,20.8041
2025-05-08,19.4158,20.1818
2025-05-09,19.3916,20.0473
2025-05-12,15.0932,16.3624
2025-05-13,14.6039,16.1658
2025-05-14,15.4961,16.5528
2025-05-15,14.9134,16.3143
2025-05-16,14.6464,16.1121
2025-05-19,15.2236,16.4664
2025-05-20,15.6018,16.6808
2025-05-21,17.7912,18.2264
2025-05-22,17.4826,18.0791
2025-05-23,19.4486,19.3714
2025-05-27,15.5108,16.8894
2025-05-28,15.9446,17.2523
2025-05-29,15.8766,17.2507
2025-05-30,15.9654,17.3216
2025-06-02,15.0786,16.6868
2025-06-03,14.6337,16.4821
2025-06-04,14.7076,16.3974
2025-06-05,15.3926,16.7468
2025-06-06,13.4489,15.9419
2025-06-09,14.244,15.8791
2025-06-10,14.0653,15.7898
2025-06-11,14.3649,15.9288
2025-06-12,14.7659,16.0606
2025-06-13,16.9695,17.5519
2025-06-16,14.8962,16.2081
2025-06-17,17.2649,17.4836
2025-06-18,16.4818,17.008
2025-06-20,16.5098,17.1659
2025-06-23,15.2604,16.5641
2025-06-24,13.7413,15.373
2025-06-25,13.5263,15.0859
2025-06-26,13.3401,15.0283
2025-06-27,13.2849,15.1192
2025-06-30,13.4409,15.0497
2025-07-01,13.9612,15.2091
2025-07-02,13.8297,14.9659
2025-07-03,13.6852,14.7909
2025-07-07,14.3487,15.5228
2025-07-08,13.6618,15.1575
2025-07-09,13.0134,14.7755
2025-07-10,12.7843,14.439
2025-07-11,13.2963,14.8628
2025-07-14,13.5912,14.9792
2025-07-15,13.9774,15.3605
2025-07-16,13.7096,15.1399
2025-07-17,13.1685,14.8089
2025-07-18,13.2233,14.9244
2025-07-21,12.868,14.6002
2025-07-22,12.9484,14.6006
2025-07-23,12.1878,14.0691
2025-07-24,12.2202,14.0348
2025-07-25,11.8256,13.7852
2025-07-28,11.7396,13.73
2025-07-29,12.3216,14.0469
2025-07-30,12.2293,13.9833
2025-07-31,13.2598,14.5974
2025-08-01,16.0898,16.2295
2025-08-04,13.3118,14.4302
2025-08-05,14.1384,15.0876
2025-08-06,13.223,14.4179
2025-08-07,13.3769,14.5122
2025-08-08,12.1792,14.0531
2025-08-11,12.6906,14.304
2025-08-12,11.5903,13.4976
2025-08-13,11.3006,13.4384
2025-08-14,11.5972,13.7024
2025-08-15,11.884,13.9438
2025-08-18,11.6717,13.5297
2025-08-19,12.3272,14.0851
2025-08-20,12.8042,14.1966
2025-08-21,13.7985,14.6258
2025-08-22,11.5625,13.4689
2025-08-25,11.5548,13.5088
2025-08-26,11.4906,13.625
2025-08-27,11.7206,13.5804
2025-08-28,11.3123,13.3367
2025-08-29,12.1946,13.9285
2025-09-02,13.2717,14.3426
2025-09-03,12.6346,14.0087
2025-09-04,11.9755,13.8217
2025-09-05,11.8872,13.8436
2025-09-08,11.5135,13.6005
2025-09-09,11.5524,13.7632
2025-09-10,11.6256,13.6118
2025-09-11,11.3095,13.4773
2025-09-12,11.3882,13.5466
2025-09-15,11.8335,13.6176
2025-09-16,12.4837,14.2814
2025-09-17,12.0847,13.8073
2025-09-18,12.0662,13.9242
2025-09-19,12.1836,13.9734
2025-09-22,12.4313,14.3119
2025-09-23,13.0395,14.9056
2025-09-24,12.9328,14.8782
2025-09-25,13.2999,15.0205
2025-09-26,12.1856,14.3752
2025-09-29,12.4055,14.4933
2025-09-30,12.6789,14.3496
2025-10-01,12.758,14.4553
2025-10-02,13.1055,14.5673
2025-10-03,13.0943,14.6784
2025-10-06,12.6578,14.6884
2025-10-07,13.4907,15.0534
2025-10-08,12.7069,14.6583
2025-10-09,13.038,14.8395
2025-10-10,17.6428,17.776
2025-10-13,14.7368,16.1118
2025-10-14,15.6875,16.5164
2025-10-15,15.9197,16.6792
2025-10-16,18.8714,18.3469
2025-10-17,16.2851,16.5883
