date,vix,vix9d,vix3m,vix6m,skew
2013-04-30,13.52,13.37,14.78,16.48,119.05
2013-05-01,14.49,15.03,15.61,16.95,118.05
2013-05-02,13.59,13.03,14.87,16.55,117.95
2013-05-03,12.85,11.68,14.45,16.22,118.18
2013-05-06,12.66,11.64,14.31,16.04,116.93
2013-05-07,12.83,11.73,14.35,16.12,119.76
2013-05-08,12.66,11.27,14.4,16.12,117.35
2013-05-09,13.13,11.97,14.81,16.52,119.08
2013-05-10,12.59,11.15,14.71,16.55,117.97
2013-05-13,12.55,13.08,15.05,16.86,119.16
2013-05-14,12.77,13.33,14.98,16.75,116.16
2013-05-15,12.81,13.63,15.05,16.93,119.41
2013-05-16,13.07,13.27,15.45,17.22,121.22
2013-05-17,12.45,12.6,15.17,17.03,127.85
2013-05-20,13.02,13.14,15.31,17.14,117.67
2013-05-21,13.37,13.56,15.78,17.51,117.08
2013-05-22,13.82,14.05,15.82,17.52,117.16
2013-05-23,14.07,14.07,16.0,17.72,116.92
2013-05-24,13.99,13.19,15.92,17.62,118.17
2013-05-28,14.48,15.6,15.87,17.51,112.47
2013-05-29,14.83,15.76,16.15,17.71,116.2
2013-05-30,14.53,14.69,16.01,17.61,117.75
2013-05-31,16.3,16.7,17.13,18.41,119.51
2013-06-03,16.28,17.24,17.22,18.45,119.16
2013-06-04,16.27,16.89,17.26,18.58,116.87
2013-06-05,17.5,18.54,18.0,19.12,116.57
2013-06-06,16.63,17.25,17.55,18.8,117.64
2013-06-07,15.14,14.21,16.72,18.27,116.2
2013-06-10,15.44,15.16,16.73,18.16,116.2
2013-06-11,17.07,17.47,17.91,19.12,116.98
2013-06-12,18.59,19.1,19.07,19.97,115.56
2013-06-13,16.41,15.62,17.83,19.15,117.28
2013-06-14,17.15,16.9,18.3,19.46,116.29
2013-06-17,16.8,17.24,17.99,19.2,116.74
2013-06-18,16.61,17.62,17.75,18.94,118.7
2013-06-19,16.64,17.62,17.78,19.02,117.84
2013-06-20,20.49,23.4,20.34,20.68,117.52
2013-06-21,18.9,20.56,19.49,20.21,117.36
2013-06-24,20.11,22.32,20.73,21.32,116.08
2013-06-25,18.47,18.98,19.67,20.71,115.23
2013-06-26,17.21,17.02,18.82,20.11,115.81
2013-06-27,16.86,16.1,18.56,19.98,116.01
2013-06-28,16.86,15.98,18.39,19.79,116.53
2013-07-01,16.37,16.07,17.92,19.39,114.85
2013-07-02,16.44,15.56,18.02,19.39,115.22
2013-07-03,16.2,15.94,17.81,19.18,113.13
2013-07-05,14.89,13.08,16.88,18.48,117.12
2013-07-08,14.78,14.22,16.41,18.04,117.13
2013-07-09,14.35,13.45,15.91,17.55,115.19
2013-07-10,14.21,13.51,15.77,17.48,117.08
2013-07-11,14.01,13.04,15.5,17.29,115.53
2013-07-12,13.84,12.33,15.65,17.36,113.27
2013-07-15,13.79,13.05,15.62,17.26,114.42
2013-07-16,14.42,13.62,16.01,17.58,115.26
2013-07-17,13.78,12.57,15.56,17.25,115.27
2013-07-18,13.77,12.48,15.56,17.25,115.58
2013-07-19,12.54,11.61,15.04,17.09,113.07
2013-07-22,12.29,11.79,14.69,16.82,112.9
2013-07-23,12.66,12.58,14.88,16.93,113.14
2013-07-24,13.18,13.13,15.19,17.23,118.72
2013-07-25,12.97,12.82,15.0,17.03,117.85
2013-07-26,12.72,11.97,14.8,16.87,118.23
2013-07-29,13.39,13.23,15.11,17.21,118.93
2013-07-30,13.39,13.53,14.98,17.01,119.39
2013-07-31,13.45,13.33,14.92,16.81,117.85
2013-08-01,12.94,12.25,14.55,16.4,115.06
2013-08-02,11.98,10.2,14.03,16.03,116.89
2013-08-05,11.84,10.61,13.86,15.9,116.53
2013-08-06,12.72,11.8,14.56,16.45,119.09
2013-08-07,12.98,11.95,14.81,16.71,118.31
2013-08-08,12.73,11.52,14.67,16.49,118.47
2013-08-09,13.41,13.23,15.1,16.75,122.3
2013-08-12,12.81,13.68,15.17,16.87,115.44
2013-08-13,12.31,12.67,14.86,16.63,115.81
2013-08-14,13.04,13.28,15.24,16.94,119.33
2013-08-15,14.73,16.43,16.24,17.59,115.82
2013-08-16,14.37,15.71,15.94,17.38,117.21
2013-08-19,15.1,15.49,16.4,17.68,118.15
2013-08-20,14.91,14.27,16.31,17.55,118.07
2013-08-21,15.94,15.21,16.79,17.91,117.17
2013-08-22,14.76,12.99,15.99,17.35,119.21
2013-08-23,13.98,11.82,15.55,17.06,120.13
2013-08-26,14.99,13.93,16.21,17.5,118.69
2013-08-27,16.77,16.04,17.68,18.69,118.07
2013-08-28,16.49,15.47,17.62,18.76,117.51
2013-08-29,16.81,15.41,17.9,18.96,117.21
2013-08-30,17.01,15.87,18.05,19.18,117.48
2013-09-03,16.61,15.97,17.64,18.75,116.72
2013-09-04,15.88,14.28,17.3,18.41,116.97
2013-09-05,15.77,14.38,17.14,18.38,117.37
2013-09-06,15.85,14.57,17.17,18.34,118.67
2013-09-09,15.63,15.01,16.83,17.95,119.0
2013-09-10,14.53,13.35,16.11,17.42,119.94
2013-09-11,13.82,12.31,15.61,16.97,120.68
2013-09-12,14.29,13.03,15.85,17.18,119.67
2013-09-13,14.16,12.6,15.7,17.13,120.12
2013-09-16,14.38,14.04,15.58,16.99,118.84
2013-09-17,14.53,14.49,15.66,17.01,121.59
2013-09-18,13.59,13.4,15.18,16.62,114.22
2013-09-19,13.16,12.03,15.02,16.6,115.69
2013-09-20,13.12,12.42,15.32,17.04,115.87
2013-09-23,14.31,13.97,15.92,17.28,119.08
2013-09-24,14.08,13.75,15.64,17.14,119.31
2013-09-25,14.01,13.79,15.56,17.02,117.45
2013-09-26,14.06,14.12,15.41,16.9,122.03
2013-09-27,15.46,16.22,16.04,17.3,124.48
2013-09-30,16.6,17.73,16.8,18.09,123.46
2013-10-01,15.54,14.67,16.13,17.37,123.74
2013-10-02,16.6,15.81,16.81,17.79,123.52
2013-10-03,17.67,17.58,17.7,18.45,122.31
2013-10-04,16.74,16.62,17.21,18.08,123.98
2013-10-07,19.41,20.18,19.07,19.67,123.23
2013-10-08,20.34,21.87,19.84,20.15,120.72
2013-10-09,19.6,20.39,19.29,19.97,122.62
2013-10-10,16.48,17.34,17.21,18.23,120.25
2013-10-11,15.72,16.8,16.57,17.8,130.97
2013-10-14,16.07,19.1,16.92,17.9,129.14
2013-10-15,18.66,23.54,18.41,19.14,131.01
2013-10-16,14.71,16.18,16.26,17.71,125.24
2013-10-17,13.48,12.93,15.44,16.91,126.68
2013-10-18,13.04,12.91,14.92,16.37,131.35
2013-10-21,13.16,12.79,15.14,16.54,130.67
2013-10-22,13.33,12.73,15.02,16.61,129.17
2013-10-23,13.42,12.37,15.11,16.71,134.47
2013-10-24,13.2,11.95,14.9,16.53,135.42
2013-10-25,13.09,11.59,14.87,16.5,135.06
2013-10-28,13.31,12.03,14.87,16.61,133.27
2013-10-29,13.41,12.57,15.03,16.74,127.58
2013-10-30,13.65,12.98,15.13,16.83,127.95
2013-10-31,13.75,12.62,15.25,16.87,132.33
2013-11-01,13.28,12.1,15.06,16.96,129.84
2013-11-04,12.93,11.81,14.68,16.76,125.57
2013-11-05,13.27,12.14,14.92,16.94,122.98
2013-11-06,12.67,11.61,14.66,16.77,118.69
2013-11-07,13.91,13.19,15.36,17.27,123.83
2013-11-08,12.9,11.97,14.63,16.71,126.37
2013-11-11,12.53,12.63,14.73,16.8,125.55
2013-11-12,12.82,13.02,14.88,16.97,129.66
2013-11-13,12.52,12.75,14.83,17.02,131.01
2013-11-14,12.37,11.69,14.88,17.01,133.03
2013-11-15,12.19,11.16,14.8,16.91,133.46
2013-11-18,13.1,11.8,14.93,17.08,137.06
2013-11-19,13.39,11.87,15.25,17.38,133.62
2013-11-20,13.4,12.03,14.99,17.21,133.25
2013-11-21,12.66,10.71,14.52,16.77,124.63
2013-11-22,12.26,10.34,14.15,16.42,133.76
2013-11-25,12.79,11.52,14.43,16.62,134.23
2013-11-26,12.81,11.55,14.55,16.68,133.64
2013-11-27,12.98,11.66,14.6,16.65,133.82
2013-11-29,13.7,13.59,15.03,16.86,130.82
2013-12-02,14.23,14.3,15.19,17.05,131.64
2013-12-03,14.55,14.68,15.49,17.27,132.38
2013-12-04,14.7,14.71,15.57,17.3,131.63
2013-12-05,15.08,15.42,15.78,17.32,128.01
2013-12-06,13.79,12.7,14.95,16.61,132.32
2013-12-09,13.49,13.52,14.93,16.58,126.09
2013-12-10,13.91,14.65,15.22,16.75,126.68
2013-12-11,15.42,17.36,15.99,17.31,126.74
2013-12-12,15.54,16.61,16.12,17.36,125.09
2013-12-13,15.76,17.23,16.27,17.51,126.22
2013-12-16,16.03,17.12,16.39,17.68,128.21
2013-12-17,16.21,17.06,16.5,17.7,128.75
2013-12-18,13.8,12.95,14.99,16.67,135.58
2013-12-19,14.15,12.78,15.28,16.88,137.86
2013-12-20,13.79,12.73,15.01,16.63,143.2
2013-12-23,13.04,12.23,14.52,16.37,138.11
2013-12-24,12.48,11.11,14.24,16.12,137.88
2013-12-26,12.33,10.92,14.03,16.03,136.65
2013-12-27,12.46,11.48,13.98,16.05,136.72
2013-12-30,13.56,12.99,14.77,16.46,134.36
2013-12-31,13.72,13.75,14.77,16.31,133.63
2014-01-02,14.23,13.83,15.26,16.74,133.73
2014-01-03,13.76,12.17,15.09,16.68,134.46
2014-01-06,13.55,12.51,14.82,16.46,131.99
2014-01-07,12.92,11.57,14.41,15.98,129.1
2014-01-08,12.87,11.62,14.29,15.94,129.46
2014-01-09,12.89,11.75,14.29,16.12,130.87
2014-01-10,12.14,9.97,13.94,15.7,126.15
2014-01-13,13.28,13.09,14.98,16.42,130.59
2014-01-14,12.28,11.31,14.49,16.14,133.43
2014-01-15,12.28,10.64,14.46,16.1,132.69
2014-01-16,12.53,11.09,14.69,16.35,136.35
2014-01-17,12.44,11.46,14.63,16.34,139.62
2014-01-21,12.87,12.46,14.62,16.22,138.77
2014-01-22,12.84,12.3,14.47,16.14,138.92
2014-01-23,13.77,14.21,14.98,16.37,135.71
2014-01-24,18.14,20.84,17.4,18.18,131.61
2014-01-27,17.42,19.04,17.13,18.0,128.73
2014-01-28,15.8,17.29,16.2,17.28,128.3
2014-01-29,17.35,19.4,17.24,18.0,126.71
2014-01-30,17.29,17.95,17.37,18.03,127.91
2014-01-31,18.41,19.32,18.09,18.63,128.37
2014-02-03,21.44,23.95,20.14,20.14,126.17
2014-02-04,19.11,20.37,19.08,19.53,127.26
2014-02-05,19.95,21.3,19.67,20.04,127.79
2014-02-06,17.23,18.67,17.79,18.69,124.68
2014-02-07,15.29,14.51,16.34,17.55,129.01
2014-02-10,15.26,14.22,16.32,17.44,126.26
2014-02-11,14.51,13.04,15.75,17.02,126.7
2014-02-12,14.3,12.67,15.65,16.95,127.84
2014-02-13,14.14,12.06,15.5,16.85,128.57
2014-02-14,13.57,10.84,15.17,16.55,129.25
2014-02-18,13.87,12.18,15.22,16.54,124.25
2014-02-19,15.5,13.9,16.29,17.24,129.12
2014-02-20,14.79,13.25,15.72,16.84,134.37
2014-02-21,14.68,13.04,15.64,16.73,138.79
2014-02-24,14.23,13.55,15.5,16.59,134.47
2014-02-25,13.67,12.86,15.5,16.64,121.92
2014-02-26,14.35,13.27,15.91,16.97,132.22
2014-02-27,14.04,12.42,15.63,16.72,137.24
2014-02-28,14.0,13.03,15.8,16.86,137.17
2014-03-03,16.0,16.21,16.92,17.63,129.12
2014-03-04,14.1,13.22,15.69,16.82,131.65
2014-03-05,13.89,12.49,15.77,16.93,129.49
2014-03-06,14.21,13.08,15.83,16.99,133.46
2014-03-07,14.11,12.74,15.87,17.08,130.49
2014-03-10,14.2,13.14,15.97,17.05,131.35
2014-03-11,14.8,14.13,16.35,17.35,130.08
2014-03-12,14.47,13.85,16.08,17.19,132.33
2014-03-13,16.22,17.21,17.13,18.06,127.66
2014-03-14,17.82,20.64,17.93,18.6,126.26
2014-03-17,15.64,15.87,16.69,17.64,131.87
2014-03-18,14.52,14.23,16.15,17.28,129.37
2014-03-19,15.12,15.0,16.38,17.55,132.74
2014-03-20,14.52,14.22,15.86,17.0,134.02
2014-03-21,15.0,14.7,16.18,17.28,132.82
2014-03-24,15.09,15.3,16.1,17.27,132.7
2014-03-25,14.02,13.87,15.53,16.93,121.81
2014-03-26,14.93,15.56,16.08,17.35,119.05
2014-03-27,14.62,15.17,15.87,17.22,117.96
2014-03-28,14.41,14.41,15.46,16.89,124.98
2014-03-31,13.88,13.75,15.08,16.57,123.25
2014-04-01,13.1,12.29,14.4,16.07,128.08
2014-04-02,13.09,12.13,14.45,16.11,127.3
2014-04-03,13.37,12.53,14.5,16.13,128.13
2014-04-04,13.96,13.18,14.96,16.5,126.61
2014-04-07,15.57,16.08,15.9,17.18,123.92
2014-04-08,14.89,14.51,15.53,16.9,124.34
2014-04-09,13.82,12.69,14.83,16.36,130.79
2014-04-10,15.89,16.5,16.07,17.27,125.11
2014-04-11,17.03,17.64,16.79,17.69,122.59
2014-04-14,16.11,16.0,16.34,17.47,123.76
2014-04-15,15.61,15.03,15.99,17.22,129.24
2014-04-16,14.18,13.52,15.23,16.83,125.43
2014-04-17,13.36,11.68,14.84,16.62,127.93
2014-04-21,13.25,12.99,14.75,16.44,119.11
2014-04-22,13.19,12.51,14.61,16.29,126.51
2014-04-23,13.27,12.67,14.83,16.36,126.11
2014-04-24,13.32,13.27,14.77,16.32,124.79
2014-04-25,14.06,13.94,15.18,16.64,121.95
2014-04-28,13.97,14.08,14.93,16.45,123.69
2014-04-29,13.71,13.63,14.83,16.31,123.44
2014-04-30,13.41,12.73,14.7,16.17,124.53
2014-05-01,13.25,12.58,14.67,16.2,124.9
2014-05-02,12.91,11.23,14.68,16.38,124.13
2014-05-05,13.29,12.25,14.75,16.41,123.56
2014-05-06,13.8,13.19,15.12,16.62,121.18
2014-05-07,13.4,12.82,14.62,16.25,123.27
2014-05-08,13.43,12.51,14.58,16.16,123.93
2014-05-09,12.92,11.17,14.38,15.99,125.6
2014-05-12,12.23,11.2,13.88,15.64,125.28
2014-05-13,12.13,10.75,14.04,15.72,124.3
2014-05-14,12.17,11.16,14.18,15.93,122.75
2014-05-15,13.17,13.35,14.86,16.35,123.6
2014-05-16,12.44,11.0,14.33,15.93,127.23
2014-05-19,12.42,11.01,14.11,15.75,128.18
2014-05-20,12.96,12.21,14.41,15.83,127.47
2014-05-21,11.91,10.47,13.87,15.49,123.89
2014-05-22,12.03,10.27,13.83,15.54,123.68
2014-05-23,11.36,9.49,13.62,15.48,125.13
2014-05-27,11.51,10.65,13.64,15.44,123.64
2014-05-28,11.68,10.58,13.77,15.61,124.18
2014-05-29,11.57,10.31,13.71,15.65,125.81
2014-05-30,11.4,9.73,13.75,15.73,124.23
2014-06-02,11.58,10.47,13.88,15.79,123.33
2014-06-03,11.87,11.01,13.82,15.67,121.79
2014-06-04,12.08,11.59,13.77,15.59,121.48
2014-06-05,11.68,10.88,13.58,15.32,122.21
2014-06-06,10.73,9.25,12.83,14.76,122.88
2014-06-09,11.15,9.77,13.02,14.87,124.67
2014-06-10,10.99,9.52,13.01,14.97,125.38
2014-06-11,11.6,10.45,13.29,15.23,126.71
2014-06-12,12.56,11.99,14.11,15.75,127.82
2014-06-13,12.18,11.48,13.79,15.61,127.78
2014-06-16,12.65,12.54,13.97,15.74,127.67
2014-06-17,12.06,12.68,13.66,15.54,130.18
2014-06-18,10.61,10.55,12.62,14.83,129.53
2014-06-19,10.62,10.07,12.7,14.7,138.61
2014-06-20,10.85,10.33,12.87,14.82,143.26
2014-06-23,10.98,10.27,12.92,14.9,139.41
2014-06-24,12.13,12.01,13.38,15.19,134.65
2014-06-25,11.59,11.11,13.11,14.92,131.82
2014-06-26,11.63,11.26,13.07,14.9,132.81
2014-06-27,11.26,10.65,12.82,14.78,135.36
2014-06-30,11.57,11.17,13.01,14.74,139.35
2014-07-01,11.15,10.05,12.74,14.51,139.36
2014-07-02,10.82,9.42,12.49,14.25,140.37
2014-07-03,10.32,8.54,12.24,14.04,142.28
2014-07-07,11.33,10.47,12.87,14.5,137.76
2014-07-08,11.98,11.64,13.21,14.8,134.2
2014-07-09,11.65,10.48,12.99,14.63,135.8
2014-07-10,12.59,12.08,13.65,15.14,134.43
2014-07-11,12.08,11.15,13.28,14.83,138.74
2014-07-14,11.82,10.62,12.93,14.51,139.94
2014-07-15,11.96,11.08,13.16,14.67,136.92
2014-07-16,11.0,10.26,12.63,14.37,134.86
2014-07-17,14.54,16.23,14.97,15.53,131.65
2014-07-18,12.06,12.05,13.36,14.72,141.19
2014-07-21,12.81,12.95,13.8,15.0,138.75
2014-07-22,12.24,11.54,13.5,14.78,136.37
2014-07-23,11.52,10.83,13.38,14.82,132.55
2014-07-24,11.84,10.88,13.45,14.97,133.8
2014-07-25,12.69,11.84,14.0,15.38,135.26
2014-07-28,12.56,12.02,13.92,15.34,135.02
2014-07-29,13.28,13.47,14.22,15.64,132.35
2014-07-30,13.33,13.29,14.26,15.57,130.54
2014-07-31,16.95,19.59,16.38,17.1,128.71
2014-08-01,17.03,19.01,16.78,17.5,128.93
2014-08-04,15.12,14.87,15.81,16.88,126.86
2014-08-05,16.87,17.18,17.14,18.01,124.62
2014-08-06,16.37,16.25,16.93,17.92,124.41
2014-08-07,16.66,16.76,17.22,18.13,124.68
2014-08-08,15.77,15.39,16.69,17.66,120.36
2014-08-11,14.23,14.84,15.76,17.12,124.24
2014-08-12,14.13,14.49,15.7,17.15,123.69
2014-08-13,12.9,12.63,14.85,16.53,126.93
2014-08-14,12.42,12.29,14.43,16.11,132.46
2014-08-15,13.15,14.34,14.42,16.22,135.43
2014-08-18,12.32,12.07,13.91,15.64,138.46
2014-08-19,12.21,11.0,13.79,15.61,138.69
2014-08-20,11.78,10.8,13.76,15.59,135.46
2014-08-21,11.76,10.94,13.53,15.5,135.75
2014-08-22,11.47,10.08,13.51,15.49,135.1
2014-08-25,11.7,10.42,13.57,15.33,135.42
2014-08-26,11.63,10.14,13.71,15.61,133.54
2014-08-27,11.78,9.89,13.92,15.68,135.41
2014-08-28,12.05,10.34,14.13,15.91,137.95
2014-08-29,11.98,10.0,14.27,15.99,127.01
2014-09-02,12.25,10.32,14.46,16.12,131.72
2014-09-03,12.36,10.83,14.39,16.08,131.55
2014-09-04,12.64,11.8,14.54,16.16,130.15
2014-09-05,12.09,10.27,14.08,15.88,137.49
2014-09-08,12.66,12.05,14.39,16.18,132.91
2014-09-09,13.5,13.33,14.84,16.35,136.88
2014-09-10,12.88,12.74,14.63,16.28,130.53
2014-09-11,12.8,12.07,14.68,16.26,132.72
2014-09-12,13.31,13.28,15.04,16.52,127.37
2014-09-15,14.12,15.27,15.58,16.88,127.09
2014-09-16,12.73,13.21,14.85,16.35,126.81
2014-09-17,12.65,11.81,14.62,16.18,138.13
2014-09-18,12.03,11.05,14.23,15.98,142.1
2014-09-19,12.11,10.41,14.38,16.08,146.08
2014-09-22,13.69,13.46,15.26,16.88,139.85
2014-09-23,14.93,15.6,16.07,17.31,132.46
2014-09-24,13.27,12.89,15.22,16.74,126.9
2014-09-25,15.64,15.94,16.59,17.7,132.24
2014-09-26,14.85,15.04,16.02,17.45,130.49
2014-09-29,15.98,16.11,16.82,18.01,131.67
2014-09-30,16.31,16.76,17.08,18.3,127.73
2014-10-01,16.71,16.72,17.62,18.72,123.17
2014-10-02,16.16,15.93,17.24,18.44,125.35
2014-10-03,14.55,13.86,16.04,17.64,122.53
2014-10-06,15.46,15.31,16.55,17.9,126.96
2014-10-07,17.2,16.9,17.68,18.73,120.85
2014-10-08,15.11,14.59,16.28,17.74,128.08
2014-10-09,18.76,21.62,18.09,19.11,123.58
2014-10-10,21.24,21.95,19.93,20.56,130.82
2014-10-13,24.64,27.22,22.12,22.32,130.36
2014-10-14,22.79,24.61,21.37,21.66,127.78
2014-10-15,26.25,31.12,23.82,23.53,111.31
2014-10-16,25.2,30.48,22.85,22.96,127.97
2014-10-17,21.99,23.81,21.25,21.62,131.71
2014-10-20,18.57,19.45,19.67,20.6,120.62
2014-10-21,16.08,16.38,17.87,19.28,129.18
2014-10-22,17.87,18.36,19.06,20.13,127.04
2014-10-23,16.53,16.12,18.22,19.45,128.77
2014-10-24,16.11,14.76,17.92,19.19,125.57
2014-10-27,16.04,16.09,17.86,19.17,123.77
2014-10-28,14.39,14.39,16.46,18.23,127.56
2014-10-29,15.15,14.9,16.89,18.63,124.18
2014-10-30,14.52,14.0,16.74,18.43,121.02
2014-10-31,14.03,13.8,16.51,18.16,124.75
2014-11-03,14.73,14.77,16.81,18.33,124.64
2014-11-04,14.89,14.81,16.93,18.6,124.19
2014-11-05,14.17,13.35,16.57,18.35,125.66
2014-11-06,13.67,12.65,16.26,18.12,124.93
2014-11-07,13.12,11.13,15.83,17.79,127.08
2014-11-10,12.67,11.32,15.04,17.36,130.51
2014-11-11,12.92,11.54,15.36,17.27,127.11
2014-11-12,13.02,11.39,15.74,17.49,125.71
2014-11-13,13.79,11.97,15.89,17.77,128.96
2014-11-14,13.31,11.35,15.96,17.73,128.68
2014-11-17,13.99,11.42,15.93,17.8,123.69
2014-11-18,13.86,11.49,15.7,17.64,132.03
2014-11-19,13.96,11.42,15.97,17.91,124.66
2014-11-20,13.58,10.91,16.01,17.91,136.35
2014-11-21,12.9,10.45,15.79,17.75,138.46
2014-11-24,12.62,11.15,15.55,17.61,140.18
2014-11-25,12.25,10.81,15.41,17.64,140.11
2014-11-26,12.07,11.12,15.32,17.58,139.86
2014-11-28,13.33,12.98,15.93,17.94,131.89
2014-12-01,14.29,14.63,16.74,18.36,127.95
2014-12-02,12.85,12.57,15.96,17.86,121.64
2014-12-03,12.47,12.16,15.55,17.57,134.44
2014-12-04,12.38,11.88,15.64,17.56,128.73
2014-12-05,11.82,10.7,15.55,17.52,131.41
2014-12-08,14.21,15.47,16.78,18.53,137.62
2014-12-09,14.89,15.27,16.89,18.47,136.69
2014-12-10,18.53,21.71,19.14,20.12,130.88
2014-12-11,20.08,22.08,20.72,21.49,130.73
2014-12-12,21.08,23.82,21.0,21.64,131.47
2014-12-15,20.42,21.16,21.06,22.0,135.12
2014-12-16,23.57,24.25,23.09,23.41,131.21
2014-12-17,19.44,18.04,20.43,21.2,125.48
2014-12-18,16.81,14.46,18.48,19.91,126.24
2014-12-19,16.49,13.77,18.47,19.66,138.63
2014-12-22,15.25,12.7,17.59,19.09,136.61
2014-12-23,14.8,11.1,17.94,19.19,136.93
2014-12-24,14.37,10.35,17.26,19.18,135.65
2014-12-26,14.5,12.09,17.16,18.96,135.03
2014-12-29,15.06,12.79,17.27,18.79,127.6
2014-12-30,15.92,13.86,18.02,19.34,136.39
2014-12-31,19.2,18.95,19.74,20.42,133.84
2015-01-02,17.79,16.47,19.46,20.24,128.66
2015-01-05,19.92,19.45,20.79,21.4,127.79
2015-01-06,21.12,20.53,21.42,21.73,125.27
2015-01-07,19.31,17.59,20.08,20.92,123.56
2015-01-08,17.01,15.04,18.66,19.56,124.77
2015-01-09,17.55,15.2,19.32,20.16,121.69
2015-01-12,19.6,18.2,20.48,20.92,121.09
2015-01-13,20.56,19.63,21.27,21.32,122.2
2015-01-14,21.48,21.23,20.93,21.48,132.66
2015-01-15,22.39,23.73,22.11,22.03,120.77
2015-01-16,20.95,21.48,21.15,21.59,131.39
2015-01-20,19.89,21.94,20.87,21.09,123.63
2015-01-21,18.85,20.36,20.04,20.72,134.3
2015-01-22,16.4,15.58,18.6,19.54,139.13
2015-01-23,16.66,16.08,19.0,19.82,132.09
2015-01-26,15.52,14.89,18.03,19.36,135.02
2015-01-27,17.22,17.56,19.11,20.07,128.43
2015-01-28,20.44,21.78,21.44,21.82,123.76
2015-01-29,18.76,18.78,20.0,20.66,130.45
2015-01-30,20.97,21.17,21.82,21.87,125.36
2015-02-02,19.43,19.39,20.91,21.21,129.98
2015-02-03,17.33,16.54,19.49,20.37,129.78
2015-02-04,18.33,17.48,20.43,20.95,126.2
2015-02-05,16.85,15.31,19.27,20.31,127.54
2015-02-06,17.29,14.93,19.88,20.87,125.62
2015-02-09,18.55,16.88,20.67,21.45,129.85
2015-02-10,17.23,15.2,19.73,20.71,126.51
2015-02-11,16.96,14.28,19.71,20.65,128.39
2015-02-12,15.34,12.36,18.34,19.79,129.95
2015-02-13,14.69,11.76,18.13,19.43,126.04
2015-02-17,15.8,13.55,18.38,19.62,127.42
2015-02-18,15.45,12.4,18.66,19.67,135.0
2015-02-19,15.29,12.34,18.01,19.62,131.3
2015-02-20,14.3,11.74,17.29,19.11,125.24
2015-02-23,14.56,12.16,17.54,19.04,134.66
2015-02-24,13.69,10.94,16.71,18.39,136.26
2015-02-25,13.84,11.64,16.87,18.42,136.33
2015-02-26,13.91,11.38,16.85,18.47,126.2
2015-02-27,13.34,10.6,16.89,18.41,126.4
2015-03-02,13.04,10.85,16.46,18.0,126.01
2015-03-03,13.86,11.81,16.78,18.28,123.09
2015-03-04,14.23,12.28,16.91,18.39,127.89
2015-03-05,14.04,12.16,16.64,18.13,127.26
2015-03-06,15.2,14.31,17.51,18.7,124.65
2015-03-09,15.06,14.2,17.31,18.57,124.16
2015-03-10,16.69,16.72,18.26,19.43,123.53
2015-03-11,16.87,16.78,18.53,19.67,123.72
2015-03-12,15.42,15.04,17.39,18.71,121.53
2015-03-13,16.0,15.25,17.89,19.16,120.6
2015-03-16,15.61,16.15,17.4,18.66,122.83
2015-03-17,15.66,16.72,17.48,18.8,125.44
2015-03-18,13.97,13.85,16.43,17.95,128.51
2015-03-19,14.07,12.89,16.97,18.4,127.95
2015-03-20,13.02,10.73,16.71,18.16,131.09
2015-03-23,13.41,12.03,16.53,18.18,127.12
2015-03-24,13.62,12.24,16.59,18.29,126.82
2015-03-25,15.44,15.28,17.57,19.09,122.96
2015-03-26,15.8,15.92,17.57,18.99,122.86
2015-03-27,15.07,14.69,17.39,18.77,121.8
2015-03-30,14.51,14.31,16.92,18.45,122.69
2015-03-31,15.29,15.5,17.54,19.12,120.35
2015-04-01,15.11,14.29,17.34,19.1,120.76
2015-04-02,14.67,13.91,17.22,18.86,119.92
2015-04-06,14.74,14.16,16.82,18.58,120.05
2015-04-07,14.78,13.9,16.8,18.65,121.34
2015-04-08,13.98,12.8,16.4,18.34,124.24
2015-04-09,13.09,11.41,16.02,17.82,125.87
2015-04-10,12.58,9.91,15.46,17.47,127.22
2015-04-13,13.94,12.49,16.32,18.07,117.46
2015-04-14,13.67,11.72,15.85,17.93,123.64
2015-04-15,12.84,10.59,15.69,17.53,119.71
2015-04-16,12.6,10.74,15.33,17.47,120.37
2015-04-17,13.89,12.91,16.14,18.06,122.24
2015-04-20,13.3,12.62,15.58,17.73,124.16
2015-04-21,13.25,12.58,15.52,17.73,122.77
2015-04-22,12.71,11.83,15.46,17.48,124.07
2015-04-23,12.48,11.84,15.17,17.46,123.26
2015-04-24,12.29,10.86,15.26,17.43,119.95
2015-04-27,13.12,12.72,15.93,17.83,122.84
2015-04-28,12.41,11.87,15.31,17.4,124.02
2015-04-29,13.39,13.26,15.97,17.78,125.36
2015-04-30,14.55,15.06,16.48,18.3,115.96
2015-05-01,12.7,11.77,15.38,17.52,122.37
2015-05-04,12.85,12.01,15.43,17.55,121.68
2015-05-05,14.31,14.64,16.32,18.15,122.22
2015-05-06,15.15,16.05,16.72,18.48,119.74
2015-05-07,15.13,15.59,16.74,18.37,120.73
2015-05-08,12.86,11.32,15.56,17.58,122.93
2015-05-11,13.85,13.41,16.1,17.98,115.96
2015-05-12,13.86,13.82,16.4,18.01,123.92
2015-05-13,13.76,13.49,16.29,17.89,126.04
2015-05-14,12.74,11.59,15.91,17.58,127.63
2015-05-15,12.38,10.77,15.57,17.41,127.56
2015-05-18,12.73,11.01,15.23,17.21,126.91
