date,px_last,total_return_index
2009-02-24,773.14,826.7828
2009-02-25,764.9,818.1734
2009-02-26,752.83,805.4394
2009-02-27,735.09,786.4839
2009-03-02,700.82,749.8311
2009-03-03,696.33,745.0299
2009-03-04,712.87,763.0114
2009-03-05,682.55,730.6047
2009-03-06,683.38,731.6767
2009-03-09,676.53,724.4288
2009-03-10,719.6,770.6016
2009-03-11,721.36,772.7472
2009-03-12,750.74,804.3634
2009-03-13,756.55,810.6104
2009-03-16,753.89,807.7779
2009-03-17,778.12,833.7532
2009-03-18,794.35,851.1717
2009-03-19,784.04,840.1261
2009-03-20,768.54,823.5356
2009-03-23,822.92,881.9949
2009-03-24,806.12,864.0075
2009-03-25,813.88,872.3333
2009-03-26,832.86,892.6864
2009-03-27,815.94,874.701
2009-03-30,787.53,844.2893
2009-03-31,797.87,855.3791
2009-04-01,811.08,869.7058
2009-04-02,834.38,894.7379
2009-04-03,842.5,903.4606
2009-04-06,835.48,895.9853
2009-04-07,815.55,875.1762
2009-04-08,825.16,885.5165
2009-04-09,856.56,919.2223
2009-04-13,858.73,921.6275
2009-04-14,841.5,903.1524
2009-04-15,852.06,914.5041
2009-04-16,865.3,928.7457
2009-04-17,869.6,933.3609
2009-04-20,832.39,893.4425
2009-04-21,850.08,912.43
2009-04-22,843.55,905.6098
2009-04-23,851.92,914.6101
2009-04-24,866.23,929.9731
2009-04-27,857.51,920.6114
2009-04-28,855.16,918.1245
2009-04-29,873.64,938.0587
2009-04-30,872.81,937.23
2009-05-01,877.52,942.305
2009-05-04,907.24,974.2192
2009-05-05,903.8,970.6476
2009-05-06,919.53,987.8829
2009-05-07,907.39,974.8837
2009-05-08,929.23,998.3486
2009-05-11,909.24,977.2241
2009-05-12,908.35,976.3001
2009-05-13,883.92,950.4473
2009-05-14,893.07,960.4012
2009-05-15,882.88,949.6129
2009-05-18,909.71,978.5574
2009-05-19,908.13,977.0316
2009-05-20,903.47,972.0914
2009-05-21,888.33,956.0873
2009-05-22,887.0,954.6741
2009-05-26,910.33,979.7871
2009-05-27,893.06,961.3822
2009-05-28,906.83,976.3671
2009-05-29,919.14,989.6216
2009-06-01,942.87,1015.211
2009-06-02,944.74,1017.2274
2009-06-03,931.76,1003.4495
2009-06-04,942.46,1015.1669
2009-06-05,940.09,1012.6761
2009-06-08,939.14,1011.8667
2009-06-09,942.43,1015.4585
2009-06-10,939.15,1011.9704
2009-06-11,944.89,1018.4188
2009-06-12,946.21,1019.8756
2009-06-15,923.72,995.636
2009-06-16,911.97,982.9772
2009-06-17,910.71,981.6386
2009-06-18,918.37,990.0323
2009-06-19,921.23,993.1154
2009-06-22,893.04,962.8743
2009-06-23,895.1,965.1144
2009-06-24,900.94,971.4358
2009-06-25,920.26,992.2675
2009-06-26,918.9,991.014
2009-06-29,927.23,1000.0317
2009-06-30,919.32,991.5803
2009-07-01,923.33,996.0208
2009-07-02,896.42,967.0132
2009-07-06,898.72,969.5231
2009-07-07,881.03,950.4395
2009-07-08,879.56,949.4209
2009-07-09,882.68,952.7944
2009-07-10,879.13,948.9624
2009-07-13,901.05,972.7231
2009-07-14,905.84,977.8941
2009-07-15,932.68,1006.9033
2009-07-16,940.74,1015.6379
2009-07-17,940.38,1015.2493
2009-07-20,951.13,1026.862
2009-07-21,954.58,1030.6004
2009-07-22,954.07,1030.2348
2009-07-23,976.29,1054.2388
2009-07-24,979.26,1057.446
2009-07-27,982.18,1060.5991
2009-07-28,979.62,1057.8347
2009-07-29,975.15,1053.1486
2009-07-30,986.75,1065.786
2009-07-31,987.48,1066.5745
2009-08-03,1002.63,1082.9427
2009-08-04,1005.65,1086.2319
2009-08-05,1002.72,1083.4311
2009-08-06,997.08,1077.4877
2009-08-07,1010.48,1091.9828
2009-08-10,1007.1,1088.3631
2009-08-11,994.35,1074.9013
2009-08-12,1005.81,1087.6819
2009-08-13,1012.73,1095.2171
2009-08-14,1004.09,1085.8804
2009-08-17,979.73,1059.7671
2009-08-18,989.67,1070.706
2009-08-19,996.46,1078.189
2009-08-20,1007.37,1090.0578
2009-08-21,1026.13,1110.5543
2009-08-24,1025.57,1109.9607
2009-08-25,1028.0,1112.5987
2009-08-26,1028.12,1112.8375
2009-08-27,1030.98,1116.0609
2009-08-28,1028.93,1114.0011
2009-08-31,1020.63,1105.0608
2009-09-01,998.04,1080.6495
2009-09-02,994.75,1077.3578
2009-09-03,1003.24,1086.6383
2009-09-04,1016.4,1100.9584
2009-09-08,1025.39,1110.8804
2009-09-09,1033.37,1119.5752
2009-09-10,1044.14,1131.2586
2009-09-11,1042.73,1129.9672
2009-09-14,1049.34,1137.1559
2009-09-15,1052.63,1140.7243
2009-09-16,1068.76,1158.2366
2009-09-17,1065.48,1154.8437
2009-09-18,1068.3,1157.9165
2009-09-21,1064.66,1153.973
2009-09-22,1071.66,1161.5907
2009-09-23,1060.87,1149.9048
2009-09-24,1050.78,1139.1173
2009-09-25,1044.38,1132.1793
2009-09-28,1062.98,1152.5456
2009-09-29,1060.61,1150.0105
2009-09-30,1057.08,1146.2919
2009-10-01,1029.85,1116.7763
2009-10-02,1025.21,1111.7895
2009-10-05,1040.46,1128.3511
2009-10-06,1054.72,1143.8337
2009-10-07,1057.59,1147.5428
2009-10-08,1065.48,1156.1096
2009-10-09,1071.49,1162.6598
2009-10-12,1076.19,1167.7597
2009-10-13,1073.19,1164.5804
2009-10-14,1092.02,1185.0593
2009-10-15,1096.56,1189.9861
2009-10-16,1087.68,1180.3495
2009-10-19,1097.91,1191.4511
2009-10-20,1091.06,1184.0373
2009-10-21,1081.4,1173.7254
2009-10-22,1092.91,1186.2975
2009-10-23,1079.6,1171.8502
2009-10-26,1066.95,1158.1278
2009-10-27,1063.42,1154.2962
2009-10-28,1042.63,1131.8866
2009-10-29,1066.11,1157.4587
2009-10-30,1036.2,1124.9859
2009-11-02,1042.88,1132.2494
2009-11-03,1045.41,1134.9991
2009-11-04,1046.5,1136.5629
2009-11-05,1066.63,1158.549
2009-11-06,1069.3,1161.6012
2009-11-09,1093.08,1187.7243
2009-11-10,1093.01,1187.948
2009-11-11,1098.51,1193.9257
2009-11-12,1087.24,1181.8253
2009-11-13,1093.48,1188.6152
2009-11-16,1109.3,1206.0537
2009-11-17,1110.32,1207.3074
2009-11-18,1109.8,1206.9282
2009-11-19,1094.9,1190.7271
2009-11-20,1091.38,1187.1072
2009-11-23,1106.24,1203.3264
2009-11-24,1105.65,1202.757
2009-11-25,1110.63,1208.3349
2009-11-27,1091.49,1187.7971
2009-11-30,1095.63,1192.4188
2009-12-01,1108.86,1206.8749
2009-12-02,1109.23,1207.4401
2009-12-03,1099.92,1197.3414
2009-12-04,1105.98,1203.9508
2009-12-07,1103.25,1201.0258
2009-12-08,1091.94,1188.8637
2009-12-09,1095.95,1193.3585
2009-12-10,1102.35,1200.4427
2009-12-11,1106.41,1205.0665
2009-12-14,1114.11,1213.4974
2009-12-15,1107.93,1206.7668
2009-12-16,1109.18,1208.1443
2009-12-17,1096.08,1193.9235
2009-12-18,1102.47,1200.9003
2009-12-21,1114.05,1213.5328
2009-12-22,1118.02,1217.8767
2009-12-23,1120.59,1220.9417
2009-12-24,1126.48,1227.3623
2009-12-28,1127.78,1228.9407
2009-12-29,1126.2,1227.4253
2009-12-30,1126.42,1227.7803
2009-12-31,1115.1,1215.4475
2010-01-04,1132.98,1235.0001
2010-01-05,1136.52,1238.8608
2010-01-06,1137.14,1240.0795
2010-01-07,1141.7,1245.1197
2010-01-08,1144.98,1248.6968
2010-01-11,1146.98,1250.8779
2010-01-12,1136.22,1239.1433
2010-01-13,1145.68,1249.584
2010-01-14,1148.46,1252.64
2010-01-15,1136.03,1239.1308
2010-01-19,1150.23,1254.6195
2010-01-20,1138.04,1241.5113
2010-01-21,1116.48,1218.0232
2010-01-22,1091.76,1191.0557
2010-01-25,1096.79,1196.5582
2010-01-26,1092.17,1191.539
2010-01-27,1097.5,1197.3951
2010-01-28,1084.53,1183.3552
2010-01-29,1073.87,1171.7268
2010-02-01,1089.19,1188.4433
2010-02-02,1103.32,1203.8657
2010-02-03,1097.28,1197.6793
2010-02-04,1063.11,1160.4148
2010-02-05,1066.19,1163.7813
2010-02-08,1056.74,1153.8449
2010-02-09,1070.52,1168.9314
2010-02-10,1068.14,1166.6182
2010-02-11,1078.47,1178.0713
2010-02-12,1075.51,1175.083
2010-02-16,1094.87,1196.3996
2010-02-17,1099.51,1201.6739
2010-02-18,1106.75,1209.68
2010-02-19,1109.17,1212.5103
2010-02-22,1108.02,1211.2719
2010-02-23,1094.6,1196.6123
2010-02-24,1105.24,1208.4703
2010-02-25,1102.94,1206.2589
2010-02-26,1104.49,1207.9985
2010-03-01,1115.71,1220.3033
2010-03-02,1118.31,1223.1474
2010-03-03,1118.79,1223.8583
2010-03-04,1122.97,1228.4598
2010-03-05,1138.7,1245.714
2010-03-08,1138.51,1245.7218
2010-03-09,1140.45,1247.9134
2010-03-10,1145.61,1253.7191
2010-03-11,1150.24,1259.2042
2010-03-12,1149.99,1258.9431
2010-03-15,1150.51,1259.5363
2010-03-16,1159.46,1269.3501
2010-03-17,1166.21,1276.7602
2010-03-18,1165.83,1276.3647
2010-03-19,1159.9,1269.8725
2010-03-22,1165.81,1276.3767
2010-03-23,1174.17,1285.6815
2010-03-24,1167.72,1278.6291
2010-03-25,1165.73,1276.4501
2010-03-26,1166.59,1277.3969
2010-03-29,1173.22,1284.8852
2010-03-30,1173.27,1285.0895
2010-03-31,1169.43,1280.8977
2010-04-01,1178.1,1290.4414
2010-04-05,1187.44,1300.7194
2010-04-06,1189.44,1302.9102
2010-04-07,1182.45,1295.8239
2010-04-08,1186.44,1300.2416
2010-04-09,1194.37,1308.9385
2010-04-12,1196.48,1311.2746
2010-04-13,1197.3,1312.2699
2010-04-14,1210.65,1326.9213
2010-04-15,1211.67,1328.0392
2010-04-16,1192.13,1306.6226
2010-04-19,1197.52,1312.5463
2010-04-20,1207.18,1323.1403
2010-04-21,1205.95,1321.8069
2010-04-22,1208.67,1324.8568
2010-04-23,1217.28,1334.2945
2010-04-26,1212.05,1328.5703
2010-04-27,1183.71,1297.5123
2010-04-28,1191.36,1306.1397
2010-04-29,1206.78,1323.1378
2010-04-30,1186.69,1301.1107
2010-05-03,1202.26,1318.1914
2010-05-04,1173.6,1286.7725
2010-05-05,1165.9,1278.7575
2010-05-06,1128.15,1237.5441
2010-05-07,1110.89,1218.6136
2010-05-10,1159.73,1272.2354
2010-05-11,1155.79,1268.173
2010-05-12,1171.67,1286.0286
2010-05-13,1157.44,1270.4959
2010-05-14,1135.68,1246.6146
2010-05-17,1136.94,1248.2332
2010-05-18,1120.8,1230.7267
2010-05-19,1115.05,1224.5364
2010-05-20,1071.59,1176.9191
2010-05-21,1087.69,1194.6127
2010-05-24,1073.65,1179.213
2010-05-25,1074.03,1179.6369
2010-05-26,1067.95,1173.1867
2010-05-27,1103.06,1212.1807
2010-05-28,1089.41,1197.2199
2010-06-01,1070.71,1176.721
2010-06-02,1098.38,1207.3142
2010-06-03,1102.83,1212.2621
2010-06-04,1064.88,1170.585
2010-06-07,1050.47,1154.8027
2010-06-08,1062.0,1167.6469
2010-06-09,1055.69,1160.7805
2010-06-10,1086.84,1195.0438
2010-06-11,1091.6,1200.7049
2010-06-14,1089.63,1198.5675
2010-06-15,1115.23,1226.7354
2010-06-16,1114.61,1226.0817
2010-06-17,1116.04,1227.8199
2010-06-18,1117.51,1229.4393
2010-06-21,1113.2,1224.7078
2010-06-22,1095.31,1205.1937
2010-06-23,1092.04,1201.6275
2010-06-24,1073.69,1181.4361
2010-06-25,1076.77,1184.8252
2010-06-28,1074.57,1182.6339
2010-06-29,1041.24,1145.9953
2010-06-30,1030.71,1134.5392
2010-07-01,1027.37,1130.9243
2010-07-02,1022.58,1125.6908
2010-07-06,1028.06,1131.7233
2010-07-07,1060.27,1167.7375
2010-07-08,1070.24,1178.7624
2010-07-09,1077.96,1187.2652
2010-07-12,1078.75,1188.1655
2010-07-13,1095.34,1206.5382
2010-07-14,1095.17,1206.3677
2010-07-15,1096.48,1207.8107
2010-07-16,1064.88,1173.0358
2010-07-19,1071.25,1180.0727
2010-07-20,1083.48,1193.5657
2010-07-21,1069.59,1178.4361
2010-07-22,1093.67,1205.002
2010-07-23,1102.66,1214.9207
2010-07-26,1115.01,1228.5375
2010-07-27,1113.84,1227.2483
2010-07-28,1106.13,1218.8284
2010-07-29,1101.53,1213.9467
2010-07-30,1101.6,1214.0238
2010-08-02,1125.86,1240.7715
2010-08-03,1120.46,1234.8359
2010-08-04,1127.24,1242.7342
2010-08-05,1125.82,1241.2174
2010-08-06,1121.64,1236.7486
2010-08-09,1127.79,1243.5548
2010-08-10,1121.06,1236.1627
2010-08-11,1089.47,1201.928
2010-08-12,1083.61,1195.6339
2010-08-13,1079.25,1190.8635
2010-08-16,1079.38,1191.0708
2010-08-17,1092.54,1205.9355
2010-08-18,1094.16,1207.891
2010-08-19,1075.63,1187.4547
2010-08-20,1071.69,1183.1078
2010-08-23,1067.36,1178.3486
2010-08-24,1051.87,1161.2656
2010-08-25,1055.33,1165.2154
2010-08-26,1047.22,1156.2899
2010-08-27,1064.59,1175.782
2010-08-30,1048.92,1158.7109
2010-08-31,1049.33,1159.2146
2010-09-01,1080.29,1193.5416
2010-09-02,1090.1,1204.4753
2010-09-03,1104.51,1220.4361
2010-09-07,1091.84,1206.5046
2010-09-08,1098.87,1214.5469
2010-09-09,1104.18,1220.4229
2010-09-10,1109.55,1226.3841
2010-09-13,1121.9,1240.4722
2010-09-14,1121.1,1239.5938
2010-09-15,1125.07,1244.0108
2010-09-16,1124.66,1243.7546
2010-09-17,1125.59,1244.7875
2010-09-20,1142.71,1263.7559
2010-09-21,1139.78,1260.5353
2010-09-22,1134.28,1254.6108
2010-09-23,1124.83,1244.1583
2010-09-24,1148.67,1270.5289
2010-09-27,1142.16,1263.341
2010-09-28,1147.7,1269.6993
2010-09-29,1144.73,1266.5619
2010-09-30,1141.2,1262.6629
2010-10-01,1146.24,1268.2707
2010-10-04,1137.03,1258.1605
2010-10-05,1160.75,1284.4095
2010-10-06,1159.97,1284.1904
2010-10-07,1158.06,1282.0842
2010-10-08,1165.15,1289.9388
2010-10-11,1165.32,1290.1271
2010-10-12,1169.77,1295.0544
2010-10-13,1178.1,1304.4151
2010-10-14,1173.81,1299.6651
2010-10-15,1176.19,1302.3003
2010-10-18,1184.71,1311.7527
2010-10-19,1165.9,1290.9256
2010-10-20,1178.17,1304.7024
2010-10-21,1180.27,1307.1006
2010-10-22,1183.08,1310.2125
2010-10-25,1185.62,1313.0348
2010-10-26,1185.64,1313.057
2010-10-27,1182.45,1309.6971
2010-10-28,1183.78,1311.2809
2010-10-29,1183.26,1310.7049
2010-11-01,1184.39,1311.9566
2010-11-02,1193.57,1322.132
2010-11-03,1197.96,1327.2349
2010-11-04,1221.06,1353.0612
2010-11-05,1225.85,1358.4511
2010-11-08,1223.25,1355.7548
2010-11-09,1213.4,1345.2742
2010-11-10,1218.71,1351.4302
2010-11-11,1213.54,1345.6972
2010-11-12,1199.21,1329.8749
2010-11-15,1197.75,1328.3362
2010-11-16,1178.34,1307.1721
2010-11-17,1178.59,1307.6713
2010-11-18,1196.69,1327.7698
2010-11-19,1199.73,1331.2084
2010-11-22,1197.84,1329.1747
2010-11-23,1180.73,1310.2438
2010-11-24,1198.35,1329.8611
2010-11-26,1189.4,1320.2466
2010-11-29,1187.76,1318.798
2010-11-30,1180.55,1310.8627
2010-12-01,1206.07,1339.3961
2010-12-02,1221.53,1356.5852
2010-12-03,1224.71,1360.184
2010-12-06,1223.12,1358.4651
2010-12-07,1223.75,1359.188
2010-12-08,1228.28,1364.562
2010-12-09,1233.0,1369.9217
2010-12-10,1240.4,1378.1547
2010-12-13,1240.46,1378.4384
2010-12-14,1241.59,1379.7169
2010-12-15,1235.23,1372.6744
2010-12-16,1242.87,1381.2104
2010-12-17,1243.91,1382.3762
2010-12-20,1247.08,1385.932
2010-12-21,1254.6,1394.488
2010-12-22,1258.84,1399.4062
2010-12-23,1256.77,1397.2043
2010-12-27,1257.54,1398.0652
2010-12-28,1258.51,1399.1529
2010-12-29,1259.78,1400.8151
2010-12-30,1257.88,1398.7383
2010-12-31,1257.64,1398.4775
2011-01-03,1271.87,1414.3554
2011-01-04,1270.2,1412.5238
2011-01-05,1276.56,1419.7727
2011-01-06,1273.85,1417.301
2011-01-07,1271.5,1414.6875
2011-01-10,1269.75,1412.7404
2011-01-11,1274.48,1418.0031
2011-01-12,1285.96,1430.933
2011-01-13,1283.76,1428.485
2011-01-14,1293.24,1439.076
2011-01-18,1295.02,1441.0909
2011-01-19,1281.92,1426.7093
2011-01-20,1280.26,1424.8639
2011-01-21,1283.35,1428.335
2011-01-24,1290.84,1436.6711
2011-01-25,1291.18,1437.0913
2011-01-26,1296.63,1443.206
2011-01-27,1299.54,1446.5187
2011-01-28,1276.34,1420.7312
2011-01-31,1286.12,1431.6176
2011-02-01,1307.59,1455.5217
2011-02-02,1304.03,1451.8223
2011-02-03,1307.1,1455.4428
2011-02-04,1310.87,1459.6609
2011-02-07,1319.05,1468.7906
2011-02-08,1324.57,1475.3947
2011-02-09,1320.88,1471.4589
2011-02-10,1321.87,1472.6914
2011-02-11,1329.15,1481.0104
2011-02-14,1332.32,1484.8427
2011-02-15,1328.01,1480.2169
2011-02-16,1336.32,1489.7392
2011-02-17,1340.43,1494.4534
2011-02-18,1343.01,1497.3361
2011-02-22,1315.45,1466.631
2011-02-23,1307.4,1457.726
2011-02-24,1306.1,1456.6246
2011-02-25,1319.88,1472.3759
2011-02-28,1327.22,1480.6516
2011-03-01,1306.33,1457.3483
2011-03-02,1308.44,1459.9435
2011-03-03,1330.97,1485.1417
2011-03-04,1321.15,1474.1892
2011-03-07,1310.13,1461.9452
2011-03-08,1321.82,1475.2641
2011-03-09,1320.03,1473.4855
2011-03-10,1295.11,1445.6722
2011-03-11,1304.28,1456.3512
2011-03-14,1296.39,1447.5944
2011-03-15,1281.87,1431.3846
2011-03-16,1256.88,1403.5278
2011-03-17,1273.71,1422.3608
2011-03-18,1279.21,1428.5027
2011-03-21,1298.38,1449.9206
2011-03-22,1293.77,1444.9518
2011-03-23,1297.54,1449.1771
2011-03-24,1309.66,1462.7135
2011-03-25,1313.8,1467.3373
2011-03-28,1310.19,1463.3055
2011-03-29,1319.44,1473.9421
2011-03-30,1328.26,1483.9637
2011-03-31,1325.83,1481.2489
2011-04-01,1332.41,1488.6111
2011-04-04,1332.87,1489.3105
2011-04-05,1332.63,1489.0584
2011-04-06,1335.54,1492.9287
2011-04-07,1333.51,1490.718
2011-04-08,1328.17,1484.7503
2011-04-11,1324.46,1480.6316
2011-04-12,1314.16,1469.1302
2011-04-13,1314.41,1469.5541
2011-04-14,1314.52,1469.6997
2011-04-15,1319.68,1475.4688
2011-04-18,1305.14,1459.231
2011-04-19,1312.62,1467.6319
2011-04-20,1330.36,1487.5064
2011-04-21,1337.39,1495.402
2011-04-25,1335.25,1493.0192
2011-04-26,1347.24,1506.4259
2011-04-27,1355.66,1516.1007
2011-04-28,1360.48,1521.5985
2011-04-29,1363.61,1525.1038
2011-05-02,1361.22,1522.4308
2011-05-03,1356.62,1517.2912
2011-05-04,1347.32,1507.1585
2011-05-05,1335.1,1493.5573
2011-05-06,1340.2,1499.4409
2011-05-09,1346.3,1506.282
2011-05-10,1357.16,1518.4619
2011-05-11,1342.08,1502.4155
2011-05-12,1348.65,1509.9431
2011-05-13,1337.77,1497.8147
2011-05-16,1329.47,1488.6209
2011-05-17,1328.98,1488.4502
2011-05-18,1340.68,1501.819
2011-05-19,1343.6,1505.2152
2011-05-20,1333.27,1493.6465
2011-05-23,1317.37,1475.8553
2011-05-24,1316.28,1474.6491
2011-05-25,1320.47,1479.4448
2011-05-26,1325.69,1485.6517
2011-05-27,1331.1,1492.0079
2011-05-31,1345.2,1507.8358
2011-06-01,1314.55,1473.6413
2011-06-02,1312.94,1471.9207
2011-06-03,1300.16,1457.6595
2011-06-06,1286.17,1442.0051
2011-06-07,1284.94,1440.6814
2011-06-08,1279.56,1434.9737
2011-06-09,1289.0,1445.5603
2011-06-10,1270.98,1425.3755
2011-06-13,1271.83,1426.8045
2011-06-14,1287.87,1444.8778
2011-06-15,1265.42,1419.717
2011-06-16,1267.64,1422.4558
2011-06-17,1271.5,1426.7923
2011-06-20,1278.36,1434.5008
2011-06-21,1295.52,1453.9189
2011-06-22,1287.14,1444.5798
2011-06-23,1283.5,1440.4946
2011-06-24,1268.45,1423.6037
2011-06-27,1280.1,1436.6787
2011-06-28,1296.67,1455.5905
2011-06-29,1307.41,1467.8383
2011-06-30,1320.64,1482.6996
2011-07-01,1339.67,1504.2592
2011-07-05,1337.88,1502.2993
2011-07-06,1339.23,1504.3735
2011-07-07,1353.22,1520.1716
2011-07-08,1343.8,1509.5894
2011-07-11,1319.49,1482.3089
2011-07-12,1313.64,1475.7441
2011-07-13,1317.72,1480.4681
2011-07-14,1308.87,1470.5477
2011-07-15,1316.14,1478.7157
2011-07-18,1305.44,1466.7529
2011-07-19,1326.73,1490.6737
2011-07-20,1325.84,1489.8851
2011-07-21,1343.8,1510.1903
2011-07-22,1345.02,1511.5963
2011-07-25,1337.43,1503.0761
2011-07-26,1331.94,1496.9109
2011-07-27,1304.89,1466.5786
2011-07-28,1300.67,1461.9709
2011-07-29,1292.28,1452.5404
2011-08-01,1286.94,1446.5382
2011-08-02,1254.05,1409.5722
2011-08-03,1260.34,1417.1469
2011-08-04,1200.07,1349.4369
2011-08-05,1199.38,1348.6766
2011-08-08,1119.46,1259.0012
2011-08-09,1172.53,1318.7158
2011-08-10,1120.76,1261.0309
2011-08-11,1172.64,1319.6329
2011-08-12,1178.81,1326.5974
2011-08-15,1204.49,1355.5992
2011-08-16,1192.76,1342.6367
2011-08-17,1193.89,1344.2915
2011-08-18,1140.65,1284.4343
2011-08-19,1123.53,1265.1562
2011-08-22,1123.82,1265.4828
2011-08-23,1162.35,1308.885
2011-08-24,1177.6,1326.2342
2011-08-25,1159.27,1305.6192
2011-08-26,1176.8,1325.5585
2011-08-29,1210.09,1363.225
2011-08-30,1212.92,1366.7341
2011-08-31,1218.89,1373.6237
2011-09-01,1204.42,1357.4315
2011-09-02,1173.97,1323.1737
2011-09-06,1165.24,1313.3639
2011-09-07,1198.62,1351.3073
2011-09-08,1185.9,1337.0076
2011-09-09,1154.23,1301.323
2011-09-12,1162.27,1310.4774
2011-09-13,1172.87,1322.8923
2011-09-14,1188.68,1340.7295
2011-09-15,1209.11,1364.0159
2011-09-16,1216.01,1371.8242
2011-09-19,1204.09,1358.388
2011-09-20,1202.09,1356.175
2011-09-21,1166.76,1316.3605
2011-09-22,1129.56,1274.397
2011-09-23,1136.43,1282.3165
2011-09-26,1162.95,1312.2409
2011-09-27,1175.38,1326.2809
2011-09-28,1151.06,1299.1604
2011-09-29,1160.4,1309.7672
2011-09-30,1131.42,1277.0629
2011-10-03,1099.23,1240.7955
2011-10-04,1123.95,1268.8662
2011-10-05,1144.03,1292.1901
2011-10-06,1164.97,1315.9662
2011-10-07,1155.46,1305.2578
2011-10-10,1194.89,1349.7997
2011-10-11,1195.54,1350.5572
2011-10-12,1207.25,1363.9919
2011-10-13,1203.66,1360.0535
2011-10-14,1224.58,1383.6917
2011-10-17,1200.86,1356.9353
2011-10-18,1225.38,1384.6421
2011-10-19,1209.88,1367.3377
2011-10-20,1215.39,1373.6051
2011-10-21,1238.25,1399.4759
2011-10-24,1254.2,1417.5176
2011-10-25,1229.05,1389.0927
2011-10-26,1242.0,1403.7434
2011-10-27,1284.59,1451.9593
2011-10-28,1285.09,1452.5634
2011-10-31,1253.3,1416.6355
2011-11-01,1218.28,1377.0561
2011-11-02,1237.9,1399.3578
2011-11-03,1261.16,1425.9297
2011-11-04,1253.23,1416.9822
2011-11-07,1261.12,1426.011
2011-11-08,1275.92,1443.6067
2011-11-09,1229.1,1390.7795
2011-11-10,1239.69,1402.9537
2011-11-11,1263.86,1430.3068
2011-11-14,1251.78,1416.8117
2011-11-15,1257.81,1423.8906
2011-11-16,1236.91,1400.6376
2011-11-17,1216.13,1377.1354
2011-11-18,1215.65,1376.6819
2011-11-21,1192.98,1351.0749
2011-11-22,1188.04,1345.5953
2011-11-23,1161.79,1315.9107
2011-11-25,1158.67,1312.5835
2011-11-28,1192.55,1351.1452
2011-11-29,1195.19,1354.6174
2011-11-30,1246.96,1413.4905
2011-12-01,1244.58,1410.8372
2011-12-02,1244.28,1410.5571
2011-12-05,1257.08,1425.1323
2011-12-06,1258.47,1426.7312
2011-12-07,1261.01,1430.0241
2011-12-08,1234.35,1399.8167
2011-12-09,1255.19,1423.4554
2011-12-12,1236.47,1402.2956
2011-12-13,1225.73,1390.3832
2011-12-14,1211.82,1374.7538
2011-12-15,1215.75,1379.2996
2011-12-16,1219.66,1383.7686
2011-12-19,1205.35,1367.5499
2011-12-20,1241.31,1408.5662
2011-12-21,1243.72,1411.333
2011-12-22,1254.0,1423.3516
2011-12-23,1265.33,1436.2245
2011-12-27,1265.43,1436.3596
2011-12-28,1249.64,1418.7617
2011-12-29,1263.02,1433.9935
2011-12-30,1257.61,1427.9229
2012-01-03,1277.06,1450.0474
2012-01-04,1277.3,1450.627
2012-01-05,1281.06,1454.9026
2012-01-06,1277.81,1451.7603
2012-01-09,1280.7,1455.0746
2012-01-10,1292.08,1468.024
2012-01-11,1292.48,1468.6293
2012-01-12,1295.5,1472.0972
2012-01-13,1289.09,1464.8134
2012-01-17,1293.67,1470.0177
2012-01-18,1308.04,1486.5872
2012-01-19,1314.5,1493.9675
2012-01-20,1315.38,1495.0029
2012-01-23,1316.0,1495.7296
2012-01-24,1314.66,1494.2483
2012-01-25,1326.05,1507.2157
2012-01-26,1318.43,1498.6246
2012-01-27,1316.33,1496.3158
2012-01-30,1313.01,1492.5861
2012-01-31,1312.41,1491.9113
2012-02-01,1324.09,1505.5058
2012-02-02,1325.54,1507.2725
2012-02-03,1344.9,1529.475
2012-02-06,1344.33,1528.8559
2012-02-07,1347.05,1531.9796
2012-02-08,1349.96,1535.8426
2012-02-09,1351.95,1538.1188
2012-02-10,1342.64,1527.5572
2012-02-13,1351.77,1538.2836
2012-02-14,1350.5,1537.0862
2012-02-15,1343.23,1529.3372
2012-02-16,1358.04,1546.4205
2012-02-17,1361.23,1550.0996
2012-02-21,1362.21,1551.252
2012-02-22,1357.66,1546.1332
2012-02-23,1363.46,1553.0353
2012-02-24,1365.74,1555.8349
2012-02-27,1367.59,1558.09
2012-02-28,1372.18,1563.5732
2012-02-29,1365.68,1556.4252
2012-03-01,1374.09,1566.1117
2012-03-02,1369.63,1561.0923
2012-03-05,1364.34,1555.1403
2012-03-06,1343.36,1531.2825
2012-03-07,1352.63,1542.2916
2012-03-08,1365.91,1557.582
2012-03-09,1370.87,1563.238
2012-03-12,1371.09,1563.5845
2012-03-13,1395.95,1592.4896
2012-03-14,1394.28,1590.6326
2012-03-15,1402.6,1600.1504
2012-03-16,1404.17,1601.9462
2012-03-19,1409.75,1608.3235
2012-03-20,1405.52,1603.5179
2012-03-21,1402.9,1600.5822
2012-03-22,1392.79,1589.0658
2012-03-23,1397.11,1593.9946
2012-03-26,1416.51,1616.1285
2012-03-27,1412.52,1611.7485
2012-03-28,1405.54,1604.1665
2012-03-29,1403.28,1601.6276
2012-03-30,1408.47,1607.559
2012-04-02,1419.04,1619.7234
2012-04-03,1413.38,1613.6493
2012-04-04,1398.96,1597.2258
2012-04-05,1398.08,1596.7866
2012-04-09,1382.2,1578.6913
2012-04-10,1358.59,1551.7327
2012-04-11,1368.71,1563.5269
2012-04-12,1387.57,1585.0886
2012-04-13,1370.26,1565.3413
